date,os,visits
3/7/2022,Linux,94679
3/7/2022,(not set),60564
3/7/2022,Android,48443
3/7/2022,(not set),41082
3/7/2022,iOS,38191
3/7/2022,Linux,30844
3/7/2022,Macintosh,27107
3/7/2022,Macintosh,19030
3/7/2022,Android,16301
3/7/2022,Android,15003
3/7/2022,(not set),9970
3/7/2022,Linux,9864
3/7/2022,Macintosh,9577
3/7/2022,Windows,8937
3/7/2022,(not set),7466
3/7/2022,Windows,5412
3/7/2022,(not set),5313
3/7/2022,Linux,4585
3/7/2022,Windows,3925
3/7/2022,Android,3643
3/7/2022,(not set),2831
3/7/2022,Windows,2780
3/7/2022,(not set),2454
3/7/2022,Android,2184
3/7/2022,Linux,2160
3/7/2022,Android,2104
3/7/2022,(not set),2015
3/7/2022,Linux,1907
3/7/2022,OS/2,1894
3/7/2022,Tizen,1737
3/7/2022,(not set),1323
3/7/2022,iOS,1108
3/7/2022,iOS,980
3/7/2022,BlackBerry,923
3/7/2022,(not set),911
3/7/2022,Playstation 4,847
3/7/2022,Windows,751
3/7/2022,Windows,732
3/7/2022,(not set),720
3/7/2022,Android,702
3/7/2022,(not set),700
3/7/2022,Linux,611
3/7/2022,Android,599
3/7/2022,iOS,577
3/7/2022,iOS,569
3/7/2022,iOS,560
3/7/2022,(not set),556
3/7/2022,Windows Phone,497
3/7/2022,(not set),439
3/7/2022,(not set),432
3/7/2022,Firefox OS,388
3/7/2022,(not set),386
3/7/2022,(not set),378
3/7/2022,(not set),370
3/7/2022,iOS,360
3/7/2022,(not set),356
3/7/2022,iOS,346
3/7/2022,Macintosh,345
3/7/2022,iOS,343
3/7/2022,(not set),327
3/7/2022,(not set),311
3/7/2022,iOS,304
3/7/2022,iOS,300
3/7/2022,FreeBSD,274
3/7/2022,Linux,259
3/7/2022,(not set),252
3/7/2022,UNIX,246
3/7/2022,Xbox,227
3/7/2022,Android,223
3/7/2022,BlackBerry,220
3/7/2022,Windows Phone,218
3/7/2022,Android,212
3/7/2022,(not set),207
3/7/2022,(not set),203
3/7/2022,Android,203
3/7/2022,Linux,201
3/7/2022,NetBSD,189
3/7/2022,iOS,185
3/7/2022,Macintosh,179
3/7/2022,Windows,176
3/7/2022,(not set),168
3/7/2022,OpenBSD,162
3/7/2022,(not set),153
3/7/2022,iOS,145
3/7/2022,Playstation 3,145
3/7/2022,(not set),142
3/7/2022,Macintosh,136
3/7/2022,Windows,136
3/7/2022,Samsung,135
3/7/2022,iOS,131
3/7/2022,(not set),130
3/7/2022,Windows,123
3/7/2022,(not set),123
3/7/2022,(not set),108
3/7/2022,Macintosh,104
3/7/2022,(not set),102
3/7/2022,iOS,92
3/7/2022,Android,91
3/7/2022,OpenBSD,80
3/7/2022,iOS,79
3/7/2022,Linux,77
3/7/2022,SymbianOS,76
3/7/2022,(not set),74
3/7/2022,Windows,73
3/7/2022,Sony,72
3/7/2022,Windows,72
3/7/2022,NetBSD,71
3/7/2022,(not set),69
3/7/2022,Nokia,67
3/7/2022,(not set),67
3/7/2022,(not set),66
3/7/2022,Linux,66
3/7/2022,FreeBSD,65
3/7/2022,Macintosh,60
3/7/2022,(not set),59
3/7/2022,(not set),56
3/7/2022,SunOS,55
3/7/2022,iOS,54
3/7/2022,(not set),50
3/7/2022,Android,45
3/7/2022,iOS,44
3/7/2022,Linux,43
3/7/2022,(not set),43
3/7/2022,(not set),40
3/7/2022,iOS,37
3/7/2022,OS/2,37
3/7/2022,iOS,36
3/7/2022,(not set),34
3/7/2022,Android,34
3/7/2022,iOS,33
3/7/2022,Sony,32
3/7/2022,(not set),32
3/7/2022,SymbianOS,31
3/7/2022,(not set),31
3/7/2022,(not set),30
3/7/2022,(not set),30
3/7/2022,Android,30
3/7/2022,Android,30
3/7/2022,iOS,29
3/7/2022,Nintendo 3DS,28
3/7/2022,Linux,28
3/7/2022,(not set),27
3/7/2022,Android,27
3/7/2022,(not set),26
3/7/2022,(not set),26
3/7/2022,Android,25
3/7/2022,(not set),25
3/7/2022,Windows,25
3/7/2022,Macintosh,25
3/7/2022,(not set),24
3/7/2022,Android,24
3/7/2022,Android,23
3/7/2022,Macintosh,22
3/7/2022,Playstation Vita,22
3/7/2022,Android,22
3/7/2022,(not set),21
3/7/2022,iOS,20
3/7/2022,(not set),20
3/7/2022,Tizen,19
3/7/2022,Linux,18
3/7/2022,(not set),18
3/7/2022,SymbianOS,18
3/7/2022,(not set),18
3/7/2022,(not set),18
3/7/2022,Linux,17
3/7/2022,Windows,17
3/7/2022,Nokia,17
3/7/2022,(not set),17
3/7/2022,iOS,16
3/7/2022,Windows,16
3/7/2022,SymbianOS,16
3/7/2022,Windows,16
3/7/2022,(not set),16
3/7/2022,iOS,15
3/7/2022,NetBSD,15
3/7/2022,(not set),15
3/7/2022,(not set),15
3/7/2022,iOS,15
3/7/2022,(not set),15
3/7/2022,Tizen,15
3/7/2022,iOS,14
3/7/2022,(not set),14
3/7/2022,(not set),14
3/7/2022,(not set),14
3/7/2022,BlackBerry,14
3/7/2022,PalmOS,13
3/7/2022,(not set),13
3/7/2022,(not set),13
3/7/2022,iOS,13
3/7/2022,iOS,13
3/7/2022,MOT,13
3/7/2022,MOT,13
3/7/2022,(not set),13
3/7/2022,iOS,13
3/7/2022,(not set),13
3/7/2022,(not set),12
3/7/2022,(not set),12
3/7/2022,Linux,12
3/7/2022,FreeBSD,12
3/7/2022,(not set),12
3/7/2022,(not set),12
3/7/2022,SymbianOS,12
3/7/2022,BlackBerry,11
3/7/2022,Macintosh,11
3/7/2022,(not set),11
3/7/2022,(not set),11
3/7/2022,(not set),11
3/7/2022,SymbianOS,11
3/7/2022,(not set),11
3/7/2022,(not set),11
3/7/2022,Windows,11
3/7/2022,(not set),11
3/8/2022,iOS,19533886
3/8/2022,Windows,16705998
3/8/2022,Android,11091689
3/8/2022,Windows,5357214
3/8/2022,Macintosh,3912133
3/8/2022,Macintosh,3174548
3/8/2022,iOS,1793719
3/8/2022,Windows,1403183
3/8/2022,Chrome OS,1345230
3/8/2022,Android,1229943
3/8/2022,iOS,841232
3/8/2022,Windows,712359
3/8/2022,Android,677123
3/8/2022,Linux,439914
3/8/2022,Macintosh,263960
3/8/2022,Windows,118070
3/8/2022,Android,109833
3/8/2022,Android,101252
3/8/2022,iOS,100734
3/8/2022,Linux,92978
3/8/2022,(not set),56933
3/8/2022,Android,49451
3/8/2022,Linux,30955
3/8/2022,Macintosh,27077
3/8/2022,iOS,22867
3/8/2022,Macintosh,18822
3/8/2022,Android,16464
3/8/2022,(not set),15276
3/8/2022,Linux,10170
3/8/2022,(not set),9971
3/8/2022,Macintosh,9300
3/8/2022,Windows,9203
3/8/2022,Android,8856
3/8/2022,(not set),7522
3/8/2022,(not set),5328
3/8/2022,Windows,5123
3/8/2022,Linux,4409
3/8/2022,Windows,3980
3/8/2022,Android,3638
3/8/2022,Android,2759
3/8/2022,(not set),2490
3/8/2022,Windows,2345
3/8/2022,Android,2236
3/8/2022,(not set),2058
3/8/2022,(not set),2013
3/8/2022,Linux,1917
3/8/2022,OS/2,1914
3/8/2022,Linux,1770
3/8/2022,Tizen,1599
3/8/2022,(not set),1354
3/8/2022,Windows,1152
3/8/2022,iOS,1075
3/8/2022,iOS,1056
3/8/2022,(not set),943
3/8/2022,BlackBerry,859
3/8/2022,Playstation 4,809
3/8/2022,(not set),720
3/8/2022,Windows,672
3/8/2022,Android,642
3/8/2022,Linux,623
3/8/2022,(not set),621
3/8/2022,iOS,566
3/8/2022,Android,520
3/8/2022,iOS,493
3/8/2022,Windows Phone,485
3/8/2022,(not set),478
3/8/2022,(not set),434
3/8/2022,iOS,402
3/8/2022,(not set),369
3/8/2022,Firefox OS,360
3/8/2022,iOS,360
3/8/2022,(not set),358
3/8/2022,UNIX,349
3/8/2022,iOS,341
3/8/2022,iOS,340
3/8/2022,Macintosh,331
3/8/2022,(not set),327
3/8/2022,(not set),320
3/8/2022,iOS,313
3/8/2022,Linux,309
3/8/2022,iOS,307
3/8/2022,(not set),304
3/8/2022,FreeBSD,258
3/8/2022,(not set),252
3/8/2022,iOS,250
3/8/2022,(not set),237
3/8/2022,(not set),225
3/8/2022,(not set),221
3/8/2022,(not set),210
3/8/2022,Android,208
3/8/2022,(not set),204
3/8/2022,(not set),201
3/8/2022,Windows Phone,195
3/8/2022,Linux,193
3/8/2022,(not set),191
3/8/2022,Xbox,183
3/8/2022,Android,179
3/8/2022,Macintosh,166
3/8/2022,BlackBerry,164
3/8/2022,iOS,164
3/8/2022,(not set),158
3/8/2022,(not set),158
3/8/2022,iOS,153
3/8/2022,NetBSD,148
3/8/2022,Windows,148
3/8/2022,Windows,147
3/8/2022,Android,138
3/8/2022,Samsung,132
3/8/2022,OpenBSD,128
3/8/2022,Macintosh,127
3/8/2022,Macintosh,120
3/8/2022,(not set),119
3/8/2022,(not set),118
3/8/2022,(not set),117
3/8/2022,Playstation 3,106
3/8/2022,iOS,88
3/8/2022,Linux,85
3/8/2022,(not set),83
3/8/2022,Android,77
3/8/2022,Windows,74
3/8/2022,Windows,73
3/8/2022,SymbianOS,72
3/8/2022,Windows,67
3/8/2022,iOS,66
3/8/2022,Android,63
3/8/2022,(not set),62
3/8/2022,OpenBSD,62
3/8/2022,Sony,60
3/8/2022,(not set),59
3/8/2022,iOS,56
3/8/2022,SunOS,54
3/8/2022,iOS,53
3/8/2022,(not set),53
3/8/2022,(not set),51
3/8/2022,NetBSD,50
3/8/2022,Linux,50
3/8/2022,(not set),43
3/8/2022,Linux,41
3/8/2022,iOS,40
3/8/2022,Android,40
3/8/2022,FreeBSD,39
3/8/2022,iOS,38
3/8/2022,(not set),38
3/8/2022,Android,37
3/8/2022,OS/2,36
3/8/2022,Nokia,35
3/8/2022,Linux,35
3/8/2022,(not set),34
3/8/2022,Android,33
3/8/2022,iOS,32
3/8/2022,(not set),31
3/8/2022,Android,31
3/8/2022,iOS,27
3/8/2022,(not set),27
3/8/2022,(not set),26
3/8/2022,(not set),25
3/8/2022,(not set),25
3/8/2022,SymbianOS,25
3/8/2022,(not set),24
3/8/2022,SymbianOS,24
3/8/2022,(not set),24
3/8/2022,Linux,24
3/8/2022,iOS,24
3/8/2022,(not set),24
3/8/2022,Android,23
3/8/2022,Android,23
3/8/2022,(not set),22
3/8/2022,Nintendo 3DS,22
3/8/2022,(not set),22
3/8/2022,SymbianOS,22
3/8/2022,iOS,21
3/8/2022,Linux,21
3/8/2022,(not set),21
3/8/2022,(not set),21
3/8/2022,(not set),21
3/8/2022,Windows,20
3/8/2022,(not set),20
3/8/2022,(not set),20
3/8/2022,Windows,19
3/8/2022,(not set),19
3/8/2022,Tizen,18
3/8/2022,iOS,18
3/8/2022,(not set),18
3/8/2022,(not set),18
3/8/2022,Macintosh,18
3/8/2022,NetBSD,18
3/8/2022,Macintosh,18
3/8/2022,Windows,17
3/8/2022,(not set),17
3/8/2022,Windows,17
3/8/2022,Android,16
3/8/2022,Nintendo 3DS,16
3/8/2022,OS/2,16
3/8/2022,(not set),16
3/8/2022,Macintosh,16
3/8/2022,iOS,15
3/8/2022,(not set),15
3/8/2022,Linux,15
3/8/2022,Windows,15
3/8/2022,(not set),15
3/8/2022,(not set),15
3/8/2022,Android,15
3/8/2022,(not set),15
3/8/2022,(not set),14
3/8/2022,(not set),14
3/8/2022,Windows,14
3/8/2022,SymbianOS,14
3/8/2022,Playstation Vita,14
3/8/2022,Tizen,14
3/8/2022,(not set),14
3/8/2022,PalmOS,13
3/8/2022,(not set),13
3/8/2022,Samsung,13
3/8/2022,Nintendo WiiU,13
3/8/2022,Tizen,13
3/8/2022,(not set),13
3/8/2022,(not set),12
3/8/2022,(not set),12
3/8/2022,iOS,12
3/8/2022,(not set),12
3/8/2022,(not set),12
3/8/2022,Nokia,12
3/8/2022,(not set),12
3/8/2022,Nokia,12
3/8/2022,(not set),12
3/8/2022,Android,11
3/8/2022,(not set),11
3/8/2022,(not set),11
3/8/2022,(not set),11
3/8/2022,Windows,11
3/8/2022,SymbianOS,11
3/8/2022,OpenBSD,11
3/8/2022,(not set),11
3/8/2022,(not set),11
3/8/2022,iOS,11
3/9/2022,iOS,19798068
3/9/2022,Windows,16822667
3/9/2022,Android,11307135
3/9/2022,Windows,5360886
3/9/2022,Macintosh,3900922
3/9/2022,Macintosh,3160122
3/9/2022,iOS,1813078
3/9/2022,Windows,1403431
3/9/2022,Chrome OS,1346200
3/9/2022,Android,1252075
3/9/2022,iOS,749327
3/9/2022,Windows,708895
3/9/2022,Android,625810
3/9/2022,Linux,443864
3/9/2022,Macintosh,261747
3/9/2022,Windows,121853
3/9/2022,Android,109922
3/9/2022,Android,104270
3/9/2022,Linux,94063
3/9/2022,iOS,91387
3/9/2022,(not set),62343
3/9/2022,Android,49770
3/9/2022,iOS,33696
3/9/2022,Linux,31818
3/9/2022,Macintosh,27581
3/9/2022,Macintosh,18641
3/9/2022,Android,16718
3/9/2022,Android,12860
3/9/2022,Windows,12137
3/9/2022,Linux,12036
3/9/2022,(not set),9981
3/9/2022,Macintosh,9378
3/9/2022,Windows,7829
3/9/2022,(not set),7324
3/9/2022,Windows,5565
3/9/2022,(not set),5255
3/9/2022,(not set),5212
3/9/2022,(not set),4313
3/9/2022,Linux,4312
3/9/2022,Android,3722
3/9/2022,Android,2597
3/9/2022,(not set),2462
3/9/2022,Windows,2384
3/9/2022,(not set),2321
3/9/2022,(not set),2311
3/9/2022,Android,2199
3/9/2022,Linux,2140
3/9/2022,Tizen,2055
3/9/2022,(not set),2014
3/9/2022,(not set),1873
3/9/2022,Linux,1832
3/9/2022,OS/2,1831
3/9/2022,iOS,1293
3/9/2022,iOS,1179
3/9/2022,iOS,1042
3/9/2022,BlackBerry,830
3/9/2022,Playstation 4,793
3/9/2022,Windows,763
3/9/2022,(not set),721
3/9/2022,Android,698
3/9/2022,Windows,659
3/9/2022,(not set),566
3/9/2022,Android,533
3/9/2022,iOS,494
3/9/2022,Windows Phone,470
3/9/2022,(not set),436
3/9/2022,(not set),424
3/9/2022,Firefox OS,381
3/9/2022,Macintosh,375
3/9/2022,(not set),369
3/9/2022,iOS,356
3/9/2022,(not set),353
3/9/2022,(not set),343
3/9/2022,(not set),337
3/9/2022,iOS,323
3/9/2022,iOS,322
3/9/2022,iOS,320
3/9/2022,Linux,302
3/9/2022,(not set),298
3/9/2022,(not set),288
3/9/2022,iOS,283
3/9/2022,(not set),252
3/9/2022,FreeBSD,233
3/9/2022,Xbox,228
3/9/2022,(not set),220
3/9/2022,Android,217
3/9/2022,UNIX,216
3/9/2022,(not set),209
3/9/2022,(not set),203
3/9/2022,Linux,200
3/9/2022,Windows Phone,198
3/9/2022,(not set),191
3/9/2022,(not set),188
3/9/2022,Linux,185
3/9/2022,Android,181
3/9/2022,iOS,176
3/9/2022,Android,173
3/9/2022,iOS,172
3/9/2022,Macintosh,155
3/9/2022,Playstation 3,152
3/9/2022,NetBSD,151
3/9/2022,(not set),144
3/9/2022,BlackBerry,139
3/9/2022,(not set),134
3/9/2022,Windows,133
3/9/2022,(not set),132
3/9/2022,Macintosh,130
3/9/2022,OpenBSD,129
3/9/2022,(not set),124
3/9/2022,Windows,124
3/9/2022,(not set),120
3/9/2022,Samsung,112
3/9/2022,Macintosh,106
3/9/2022,(not set),105
3/9/2022,Linux,104
3/9/2022,OpenBSD,96
3/9/2022,iOS,94
3/9/2022,Windows,93
3/9/2022,NetBSD,92
3/9/2022,Android,91
3/9/2022,(not set),86
3/9/2022,Sony,84
3/9/2022,iOS,75
3/9/2022,SymbianOS,74
3/9/2022,Windows,72
3/9/2022,Windows,70
3/9/2022,(not set),68
3/9/2022,iOS,65
3/9/2022,(not set),63
3/9/2022,(not set),60
3/9/2022,Linux,60
3/9/2022,iOS,60
3/9/2022,(not set),58
3/9/2022,(not set),55
3/9/2022,SunOS,50
3/9/2022,Android,50
3/9/2022,Windows,46
3/9/2022,Macintosh,45
3/9/2022,(not set),45
3/9/2022,Android,44
3/9/2022,(not set),39
3/9/2022,iOS,38
3/9/2022,FreeBSD,37
3/9/2022,(not set),35
3/9/2022,Linux,34
3/9/2022,Nokia,34
3/9/2022,iOS,33
3/9/2022,SymbianOS,33
3/9/2022,iOS,32
3/9/2022,(not set),32
3/9/2022,(not set),31
3/9/2022,Nintendo 3DS,30
3/9/2022,iOS,30
3/9/2022,iOS,29
3/9/2022,Macintosh,29
3/9/2022,OS/2,29
3/9/2022,Android,29
3/9/2022,(not set),28
3/9/2022,Linux,28
3/9/2022,Windows,27
3/9/2022,(not set),27
3/9/2022,Android,27
3/9/2022,(not set),26
3/9/2022,iOS,26
3/9/2022,(not set),26
3/9/2022,(not set),26
3/9/2022,Android,26
3/9/2022,Tizen,25
3/9/2022,(not set),24
3/9/2022,Android,24
3/9/2022,iOS,24
3/9/2022,Linux,23
3/9/2022,(not set),22
3/9/2022,SymbianOS,22
3/9/2022,Macintosh,22
3/9/2022,(not set),21
3/9/2022,(not set),20
3/9/2022,Windows,20
3/9/2022,SymbianOS,20
3/9/2022,(not set),20
3/9/2022,Playstation Vita,20
3/9/2022,FreeBSD,20
3/9/2022,(not set),20
3/9/2022,(not set),19
3/9/2022,iOS,18
3/9/2022,Chrome OS,18
3/9/2022,(not set),18
3/9/2022,(not set),18
3/9/2022,(not set),18
3/9/2022,(not set),18
3/9/2022,(not set),18
3/9/2022,BlackBerry,17
3/9/2022,OS/2,17
3/9/2022,Linux,16
3/9/2022,(not set),16
3/9/2022,(not set),16
3/9/2022,iOS,15
3/9/2022,(not set),15
3/9/2022,(not set),15
3/9/2022,Linux,15
3/9/2022,Windows,15
3/9/2022,Chrome OS,15
3/9/2022,(not set),15
3/9/2022,(not set),15
3/9/2022,Android,15
3/9/2022,(not set),14
3/9/2022,Chrome OS,14
3/9/2022,Chrome OS,14
3/9/2022,iOS,14
3/9/2022,(not set),14
3/9/2022,PalmOS,13
3/9/2022,Macintosh,13
3/9/2022,Android,13
3/9/2022,Android,13
3/9/2022,(not set),13
3/9/2022,SymbianOS,13
3/9/2022,BlackBerry,12
3/9/2022,(not set),12
3/9/2022,FreeBSD,12
3/9/2022,(not set),12
3/9/2022,Nintendo WiiU,12
3/9/2022,Windows,12
3/9/2022,Sony,12
3/9/2022,iOS,11
3/9/2022,NetBSD,11
3/9/2022,Nintendo 3DS,11
3/9/2022,Nokia,11
3/9/2022,(not set),11
3/9/2022,Tizen,11
3/10/2022,iOS,19573854
3/10/2022,Windows,16369043
3/10/2022,Android,11160644
3/10/2022,Windows,5212838
3/10/2022,Macintosh,3846717
3/10/2022,Macintosh,2995069
3/10/2022,iOS,1825445
3/10/2022,Windows,1383381
3/10/2022,Chrome OS,1325731
3/10/2022,Android,1262651
3/10/2022,Windows,689602
3/10/2022,iOS,663801
3/10/2022,Android,619008
3/10/2022,Linux,455099
3/10/2022,Macintosh,256818
3/10/2022,Windows,118579
3/10/2022,Android,112989
3/10/2022,Linux,106342
3/10/2022,Android,105427
3/10/2022,iOS,85734
3/10/2022,(not set),63616
3/10/2022,Android,49142
3/10/2022,iOS,34014
3/10/2022,Linux,31620
3/10/2022,Macintosh,27854
3/10/2022,Macintosh,18257
3/10/2022,Android,16665
3/10/2022,Android,12987
3/10/2022,Windows,12205
3/10/2022,Linux,11807
3/10/2022,(not set),9970
3/10/2022,Macintosh,9024
3/10/2022,(not set),6310
3/10/2022,Windows,5451
3/10/2022,(not set),5128
3/10/2022,Linux,4348
3/10/2022,Android,3604
3/10/2022,Windows,3259
3/10/2022,Android,2662
3/10/2022,(not set),2490
3/10/2022,Windows,2489
3/10/2022,(not set),2416
3/10/2022,(not set),2220
3/10/2022,Android,2192
3/10/2022,Tizen,2082
3/10/2022,Linux,2058
3/10/2022,(not set),2016
3/10/2022,(not set),1907
3/10/2022,OS/2,1843
3/10/2022,Linux,1776
3/10/2022,iOS,1106
3/10/2022,iOS,1040
3/10/2022,Playstation 4,852
3/10/2022,BlackBerry,845
3/10/2022,Android,751
3/10/2022,Windows,751
3/10/2022,(not set),720
3/10/2022,Windows,675
3/10/2022,iOS,545
3/10/2022,Android,527
3/10/2022,(not set),487
3/10/2022,iOS,476
3/10/2022,Windows Phone,471
3/10/2022,Macintosh,446
3/10/2022,(not set),436
3/10/2022,(not set),433
3/10/2022,iOS,417
3/10/2022,(not set),413
3/10/2022,(not set),408
3/10/2022,(not set),361
3/10/2022,Firefox OS,348
3/10/2022,(not set),342
3/10/2022,(not set),339
3/10/2022,iOS,329
3/10/2022,Linux,314
3/10/2022,iOS,297
3/10/2022,iOS,288
3/10/2022,iOS,279
3/10/2022,Xbox,263
3/10/2022,(not set),256
3/10/2022,(not set),252
3/10/2022,FreeBSD,249
3/10/2022,UNIX,232
3/10/2022,Android,229
3/10/2022,Windows Phone,210
3/10/2022,(not set),199
3/10/2022,Android,192
3/10/2022,(not set),192
3/10/2022,(not set),187
3/10/2022,(not set),177
3/10/2022,Linux,176
3/10/2022,BlackBerry,171
3/10/2022,Macintosh,168
3/10/2022,Windows,164
3/10/2022,Windows,158
3/10/2022,iOS,156
3/10/2022,Android,154
3/10/2022,(not set),149
3/10/2022,iOS,146
3/10/2022,NetBSD,143
3/10/2022,OpenBSD,138
3/10/2022,(not set),137
3/10/2022,(not set),137
3/10/2022,Macintosh,135
3/10/2022,Windows,135
3/10/2022,(not set),120
3/10/2022,Macintosh,113
3/10/2022,(not set),110
3/10/2022,(not set),109
3/10/2022,Samsung,107
3/10/2022,(not set),107
3/10/2022,Windows,99
3/10/2022,Linux,93
3/10/2022,Playstation 3,92
3/10/2022,Windows,88
3/10/2022,iOS,86
3/10/2022,SymbianOS,86
3/10/2022,iOS,85
3/10/2022,Android,83
3/10/2022,(not set),82
3/10/2022,OpenBSD,80
3/10/2022,NetBSD,77
3/10/2022,Windows,71
3/10/2022,Linux,69
3/10/2022,iOS,66
3/10/2022,(not set),60
3/10/2022,Sony,60
3/10/2022,FreeBSD,58
3/10/2022,(not set),56
3/10/2022,iOS,55
3/10/2022,Macintosh,55
3/10/2022,(not set),54
3/10/2022,Android,48
3/10/2022,(not set),46
3/10/2022,(not set),44
3/10/2022,iOS,44
3/10/2022,Linux,43
3/10/2022,(not set),42
3/10/2022,FreeBSD,40
3/10/2022,SunOS,40
3/10/2022,(not set),39
3/10/2022,(not set),38
3/10/2022,Android,37
3/10/2022,iOS,36
3/10/2022,Android,35
3/10/2022,(not set),35
3/10/2022,Macintosh,34
3/10/2022,(not set),33
3/10/2022,iOS,33
3/10/2022,(not set),32
3/10/2022,SymbianOS,32
3/10/2022,Android,32
3/10/2022,SymbianOS,32
3/10/2022,OS/2,32
3/10/2022,Android,31
3/10/2022,Linux,30
3/10/2022,(not set),30
3/10/2022,Macintosh,29
3/10/2022,Nokia,28
3/10/2022,(not set),27
3/10/2022,iOS,26
3/10/2022,(not set),26
3/10/2022,(not set),25
3/10/2022,Linux,25
3/10/2022,Linux,24
3/10/2022,Linux,24
3/10/2022,(not set),23
3/10/2022,(not set),23
3/10/2022,(not set),23
3/10/2022,OS/2,23
3/10/2022,iOS,23
3/10/2022,(not set),22
3/10/2022,Windows,22
3/10/2022,iOS,21
3/10/2022,iOS,21
3/10/2022,(not set),21
3/10/2022,Chrome OS,20
3/10/2022,Samsung,20
3/10/2022,Playstation Vita,20
3/10/2022,Tizen,19
3/10/2022,(not set),19
3/10/2022,(not set),19
3/10/2022,(not set),19
3/10/2022,(not set),18
3/10/2022,(not set),18
3/10/2022,Android,18
3/10/2022,Nintendo 3DS,17
3/10/2022,(not set),17
3/10/2022,(not set),16
3/10/2022,(not set),16
3/10/2022,Android,16
3/10/2022,iOS,15
3/10/2022,(not set),15
3/10/2022,Tizen,15
3/10/2022,Android,15
3/10/2022,Macintosh,14
3/10/2022,Linux,14
3/10/2022,(not set),14
3/10/2022,NetBSD,14
3/10/2022,(not set),14
3/10/2022,(not set),14
3/10/2022,Linux,13
3/10/2022,Android,13
3/10/2022,Android,13
3/10/2022,SymbianOS,13
3/10/2022,PalmOS,12
3/10/2022,Chrome OS,12
3/10/2022,FreeBSD,12
3/10/2022,(not set),12
3/10/2022,(not set),12
3/10/2022,Windows,12
3/10/2022,(not set),12
3/10/2022,BeOS,12
3/10/2022,(not set),12
3/10/2022,(not set),12
3/10/2022,(not set),12
3/10/2022,iOS,11
3/10/2022,(not set),11
3/10/2022,(not set),11
3/10/2022,(not set),11
3/10/2022,(not set),11
3/10/2022,LG,11
3/10/2022,iOS,11
3/10/2022,Nintendo 3DS,11
3/10/2022,SymbianOS,11
3/10/2022,BlackBerry,11
3/10/2022,Tizen,11
3/10/2022,Chrome OS,11
3/11/2022,iOS,18146438
3/11/2022,Windows,13796902
3/11/2022,Android,10425519
3/11/2022,Windows,4421870
3/11/2022,Macintosh,3314074
3/11/2022,Macintosh,2487447
3/11/2022,iOS,1692832
3/11/2022,Windows,1230401
3/11/2022,Android,1158023
3/11/2022,Chrome OS,1027743
3/11/2022,Windows,576485
3/11/2022,iOS,576069
3/11/2022,Android,561131
3/11/2022,Linux,451566
3/11/2022,Macintosh,223166
3/11/2022,Android,106777
3/11/2022,Windows,103852
3/11/2022,Android,101524
3/11/2022,Linux,97101
3/11/2022,iOS,77394
3/11/2022,(not set),60961
3/11/2022,Android,42687
3/11/2022,iOS,34721
3/11/2022,Linux,29019
3/11/2022,Macintosh,22886
3/11/2022,Android,15805
3/11/2022,Macintosh,15036
3/11/2022,Android,13562
3/11/2022,Linux,11251
3/11/2022,Windows,10943
3/11/2022,(not set),9967
3/11/2022,Macintosh,7826
3/11/2022,(not set),4975
3/11/2022,(not set),4773
3/11/2022,Windows,4710
3/11/2022,Linux,4123
3/11/2022,Linux,3796
3/11/2022,Android,3335
3/11/2022,Android,3144
3/11/2022,Windows,2371
3/11/2022,(not set),2119
3/11/2022,Tizen,2036
3/11/2022,(not set),2016
3/11/2022,Linux,1862
3/11/2022,OS/2,1828
3/11/2022,Windows,1796
3/11/2022,Android,1762
3/11/2022,Linux,1750
3/11/2022,(not set),1661
3/11/2022,(not set),1638
3/11/2022,(not set),1600
3/11/2022,(not set),1281
3/11/2022,iOS,1266
3/11/2022,Windows,1108
3/11/2022,iOS,1038
3/11/2022,BlackBerry,850
3/11/2022,Playstation 4,789
3/11/2022,(not set),720
3/11/2022,iOS,669
3/11/2022,Android,653
3/11/2022,Windows,616
3/11/2022,Android,516
3/11/2022,Windows Phone,470
3/11/2022,(not set),433
3/11/2022,(not set),430
3/11/2022,Macintosh,412
3/11/2022,iOS,402
3/11/2022,iOS,397
3/11/2022,iOS,378
3/11/2022,iOS,373
3/11/2022,Firefox OS,370
3/11/2022,(not set),351
3/11/2022,(not set),339
3/11/2022,(not set),311
3/11/2022,Linux,300
3/11/2022,iOS,294
3/11/2022,iOS,291
3/11/2022,(not set),288
3/11/2022,(not set),276
3/11/2022,(not set),258
3/11/2022,(not set),253
3/11/2022,UNIX,240
3/11/2022,(not set),237
3/11/2022,Xbox,229
3/11/2022,(not set),228
3/11/2022,FreeBSD,220
